id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
N;NORTE;2026-03-26 06:00:00;13757.305;1171.678;22.733;137.19;7758.278;7330.628
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 06:00:00;53781.333;8842.646;14338.448;3677.565;80586.47;53.52
SE;SUDESTE/CENTRO-OESTE;2026-03-26 06:00:00;32398.142;6005.432;254.664;1406.41;44543.141;-4478.493
S;SUL;2026-03-26 06:00:00;4716.72;1092.357;259.576;142.913;15350.962;-9139.396
NE;NORDESTE;2026-03-26 07:00:00;2352.92;578.221;12699.10099999;5162.029;12820.52099999;7971.75
N;NORTE;2026-03-26 07:00:00;12072.63499999;1141.82299999;5.83;548.03;7683.35199999;6084.966
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 07:00:00;49442.992;8716.036;13201.32;12650.248;83987.97;22.63
SE;SUDESTE/CENTRO-OESTE;2026-03-26 07:00:00;29499.011;5894.14799999;252.913;5884.563;46751.485;-5220.85
S;SUL;2026-03-26 07:00:00;5518.426;1101.844;243.476;1055.626;16732.608;-8813.236
NE;NORDESTE;2026-03-26 08:00:00;2037.886;588.96799999;12356.298;7099.75499999;12833.841;9249.06599999
N;NORTE;2026-03-26 08:00:00;9666.67899999;1125.718;5.197;1018.829;7836.02499999;3980.398
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 08:00:00;44002.665;8686.211;12778.773;21555.718;87023.37;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-26 08:00:00;26570.644;5885.502;225.426;11137.14;48645.239;-4826.527
S;SUL;2026-03-26 08:00:00;5727.45599999;1086.02299999;191.852;2299.99399999;17708.26199999;-8402.937
NE;NORDESTE;2026-03-26 09:00:00;1897.638;590.39699999;11016.24199999;7899.063;13554.509;7848.831
N;NORTE;2026-03-26 09:00:00;9630.603;1149.26;21.951;1495.18199999;8148.564;4148.432
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 09:00:00;41497.365;8620.646;11463.819;26974.021;88555.85;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-26 09:00:00;25438.707;5793.345;186.336;14142.717;49253.408;-3692.303
S;SUL;2026-03-26 09:00:00;4530.417;1087.644;239.29;3437.059;17599.37;-8304.95999999
NE;NORDESTE;2026-03-26 10:00:00;1861.29;590.03;9573.854;10164.985;13932.799;8257.36
N;NORTE;2026-03-26 10:00:00;9647.985;1143.384;20.44;1863.16;8266.522;4408.447
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 10:00:00;40397.108;8581.71;9984.448;32184.744;91148.01;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-26 10:00:00;25282.776;5757.25499999;149.827;15931.19099999;51061.392;-3940.343
S;SUL;2026-03-26 10:00:00;3605.057;1091.041;240.327;4225.40799999;17887.29699999;-8725.464
NE;NORDESTE;2026-03-26 11:00:00;1855.36599999;570.785;7178.172;11815.38499999;14018.73299999;7400.975
N;NORTE;2026-03-26 11:00:00;9610.805;1145.088;19.998;1936.39;8182.58;4529.70099999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 11:00:00;40113.866;8580.413;7558.132;35490.371;91742.78;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-26 11:00:00;25144.802;5774.748;137.21199999;17087.591;51476.878;-3332.52499999
S;SUL;2026-03-26 11:00:00;3502.89299999;1089.79199999;222.75;4651.005;18064.591;-8598.151
NE;NORDESTE;2026-03-26 12:00:00;1850.44199999;586.834;4705.712;12591.515;13477.515;6256.988
N;NORTE;2026-03-26 12:00:00;9657.75199999;1145.892;64.718;1945.035;8181.90299999;4631.49399999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 12:00:00;39007.394;8575.082;5098.335;36392.962;89073.77;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-26 12:00:00;25121.908;5753.288;101.236;17112.576;50215.687;-2126.679
S;SUL;2026-03-26 12:00:00;2377.292;1089.068;226.669;4743.83599999;17198.66799999;-8761.803
NE;NORDESTE;2026-03-26 13:00:00;1869.14;605.37799999;4956.158;12405.29399999;13674.67899999;6161.291
N;NORTE;2026-03-26 13:00:00;9771.15;1143.497;218.78;1823.846;8533.80799999;4423.465
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 13:00:00;41835.735;8560.583;5496.821;35480.385;91373.52;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-26 13:00:00;25977.165;5718.682;81.425;16903.74399999;50976.545;-2295.529
S;SUL;2026-03-26 13:00:00;4218.28;1093.02599999;240.458;4347.501;18188.49199999;-8289.227
NE;NORDESTE;2026-03-26 14:00:00;1954.031;603.336;7167.30299999;10692.23;14161.85399999;6255.046
N;NORTE;2026-03-26 14:00:00;10459.227;1142.641;233.259;1506.626;8885.379;4456.374
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 14:00:00;46612.753;8608.982;7716.266;30686.949;93624.95;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-26 14:00:00;27860.20699999;5773.24699999;62.739;14894.87299999;51927.10899999;-3336.04299999
S;SUL;2026-03-26 14:00:00;6339.288;1089.75799999;252.96499999;3593.22;18650.608;-7375.377
NE;NORDESTE;2026-03-26 15:00:00;3115.352;600.338;8960.84;8818.71499999;14564.76099999;6930.484
N;NORTE;2026-03-26 15:00:00;10663.231;1146.32299999;205.056;1049.025;9063.186;4000.44899999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 15:00:00;52229.204;9001.335;9498.636;24065.673;94794.85;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-26 15:00:00;31199.13499999;6170.221;64.505;11429.89799999;52285.21599999;-3421.457
S;SUL;2026-03-26 15:00:00;7251.486;1084.453;268.235;2768.035;18881.685;-7509.476
NE;NORDESTE;2026-03-26 16:00:00;4495.48299999;589.39699999;11057.741;4642.814;14920.116;5865.319
N;NORTE;2026-03-26 16:00:00;13521.483;1153.384;213.498;632.37;9181.695;6339.04
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 16:00:00;62221.074;9478.003;11620.704;13590.765;96910.55;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-26 16:00:00;36346.75499999;6646.0;79.337;6542.19099999;53288.668;-3674.385
S;SUL;2026-03-26 16:00:00;7857.353;1089.222;270.128;1773.39;19520.067;-8529.974
NE;NORDESTE;2026-03-26 17:00:00;5431.969;634.55;12128.89699999;647.624;14887.57899999;3955.461
N;NORTE;2026-03-26 17:00:00;15647.37699999;1180.245;241.856;217.27299999;9034.982;8251.769
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 17:00:00;69633.951;9858.663;12742.36;3657.737;95892.71;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-26 17:00:00;41076.655;6956.193;100.287;2153.014;52723.418;-2437.269
S;SUL;2026-03-26 17:00:00;7477.95;1087.675;271.32;639.826;19246.732;-9769.96099999
NE;NORDESTE;2026-03-26 18:00:00;5951.207;647.81899999;13688.803;9.017;15553.976;4742.87
N;NORTE;2026-03-26 18:00:00;15762.995;1179.34499999;261.394;21.081;8973.12099999;8251.694
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 18:00:00;74141.289;9880.706;14355.449;172.878;98550.32;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-26 18:00:00;45119.945;6966.77899999;158.338;115.073;54817.939;-2457.80399999
S;SUL;2026-03-26 18:00:00;7307.142;1086.76299999;246.914;27.70699999;19205.286;-10536.76
NE;NORDESTE;2026-03-26 19:00:00;6050.633;644.526;15834.93199999;5.22499999;15355.69799999;7179.618
N;NORTE;2026-03-26 19:00:00;14980.749;1194.762;282.02;0.641;9122.52599999;7335.646
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 19:00:00;73941.138;9921.272;16545.322;17.493;100425.23;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-26 19:00:00;44274.946;6994.52599999;171.116;10.626;55865.888;-4414.67399999
S;SUL;2026-03-26 19:00:00;8634.81;1087.458;257.254;1.00099999;20081.113;-10100.59
NE;NORDESTE;2026-03-26 20:00:00;5858.891;599.03099999;17073.78399999;0.0;15379.729;8151.977
N;NORTE;2026-03-26 20:00:00;13536.849;1211.633;297.48;0.0;9178.855;5867.107
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 20:00:00;71017.534;10069.381;17899.372;1.0;98987.29;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-26 20:00:00;43241.448;7172.578;232.168;0.0;54927.353;-4281.15899999
S;SUL;2026-03-26 20:00:00;8380.346;1086.139;295.94;1.0;19501.34999999;-9737.92499999
NE;NORDESTE;2026-03-26 21:00:00;5569.623;585.655;17529.714;0.0;15718.57199999;7966.42
N;NORTE;2026-03-26 21:00:00;13322.701;1215.152;252.969;0.0;9225.66799999;5565.154
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 21:00:00;68853.346;10624.108;18424.08;1.0;97902.53;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-26 21:00:00;42173.428;7733.3;246.116;0.0;53851.406;-3698.562
S;SUL;2026-03-26 21:00:00;7787.59399999;1090.001;395.281;1.0;19106.888;-9833.012
NE;NORDESTE;2026-03-26 22:00:00;5461.65199999;590.17599999;17694.451;0.0;15810.857;7935.422
N;NORTE;2026-03-26 22:00:00;13310.817;1217.672;240.133;0.0;9322.772;5445.85
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 22:00:00;65331.097;10694.126;18649.949;1.0;94676.17;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-26 22:00:00;40495.058;7795.66099999;243.485;0.0;51225.37;-2691.166
S;SUL;2026-03-26 22:00:00;6063.57;1090.617;471.88;1.0;18317.173;-10690.106
NE;NORDESTE;2026-03-26 23:00:00;4698.10899999;588.015;17595.32299999;0.0;15220.34499999;7661.102
N;NORTE;2026-03-26 23:00:00;13293.268;1222.725;267.008;0.0;9214.371;5568.62999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-26 23:00:00;60310.932;10744.947;18613.368;1.0;89670.25;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-26 23:00:00;37258.967;7844.148;237.316;0.0;48146.335;-2805.904
S;SUL;2026-03-26 23:00:00;5060.588;1090.059;513.721;1.0;17089.196;-10423.828
NE;NORDESTE;2026-03-27 00:00:00;4200.125;609.52499999;18056.222;0.0;14602.005;8263.867
N;NORTE;2026-03-27 00:00:00;12988.512;1221.68899999;220.658;0.0;8984.739;5446.12
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 00:00:00;54912.133;10717.105;19057.339;1.0;84687.58;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 00:00:00;33877.58399999;7796.08899999;246.288;0.0;45182.19599999;-3262.235
S;SUL;2026-03-27 00:00:00;3845.912;1089.80199999;534.171;1.0;15918.637;-10447.752
NE;NORDESTE;2026-03-27 01:00:00;3795.17899999;601.86;18100.622;0.0;14109.667;8387.994
N;NORTE;2026-03-27 01:00:00;12787.094;1223.798;69.86;0.0;8776.546;5304.20599999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 01:00:00;51171.733;10716.634;18950.038;1.0;80839.41;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 01:00:00;31550.744;7800.476;249.1;0.0;42879.567;-3279.247
S;SUL;2026-03-27 01:00:00;3038.716;1090.5;530.456;1.0;15073.625;-10412.953
NE;NORDESTE;2026-03-27 02:00:00;3587.058;584.145;18074.985;0.0;13730.047;8516.141
N;NORTE;2026-03-27 02:00:00;12443.971;1224.871;147.854;0.0;8588.842;5227.85399999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 02:00:00;48263.923;10634.9;18950.606;1.0;77850.43;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 02:00:00;29457.92899999;7734.57599999;253.732;0.0;41119.26;-3673.02299999
S;SUL;2026-03-27 02:00:00;2774.96499999;1091.308;474.035;1.0;14412.28;-10070.972
NE;NORDESTE;2026-03-27 03:00:00;3563.611;590.707;17517.867;0.0;13367.112;8305.073
N;NORTE;2026-03-27 03:00:00;12354.726;1213.828;84.79;0.0;8443.251;5210.093
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 03:00:00;47281.769;10629.743;18322.622;1.0;76235.13;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 03:00:00;28595.344;7729.16399999;254.375;0.0;40299.072;-3720.189
S;SUL;2026-03-27 03:00:00;2768.088;1096.044;465.59;1.0;14125.699;-9794.977
NE;NORDESTE;2026-03-27 04:00:00;3539.776;595.809;17291.634;3.316;13288.765;8141.77
N;NORTE;2026-03-27 04:00:00;12250.294;1178.08;40.842;0.0;8291.953;5177.263
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 04:00:00;47587.353;10605.038;17991.354;18.223;76201.97;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 04:00:00;29031.861;7736.932;252.24;13.907;40525.054;-3490.11399999
S;SUL;2026-03-27 04:00:00;2765.422;1094.217;406.638;1.0;14096.196;-9828.919
NE;NORDESTE;2026-03-27 05:00:00;3274.282;598.424;16742.658;220.618;13157.78;7678.20199999
N;NORTE;2026-03-27 05:00:00;13490.592;1135.566;67.742;4.795;8244.725;6453.96999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 05:00:00;50627.016;10305.382;17346.745;277.101;78521.79;34.45
SE;SUDESTE/CENTRO-OESTE;2026-03-27 05:00:00;30818.67899999;7476.552;241.061;50.688;42394.848;-3807.86799999
S;SUL;2026-03-27 05:00:00;3043.463;1094.83999999;295.284;1.0;14724.44;-10289.853
NE;NORDESTE;2026-03-27 06:00:00;2952.513;598.688;14713.03799999;3498.10899999;12510.37099999;9251.977
N;NORTE;2026-03-27 06:00:00;11370.534;1104.94;7.387;133.687;7973.45;4643.098
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 06:00:00;51083.169;9189.828;15184.231;5601.305;81093.31;-34.77
SE;SUDESTE/CENTRO-OESTE;2026-03-27 06:00:00;32226.36199999;6391.59699999;238.785;1823.20499999;44731.738;-4051.789
S;SUL;2026-03-27 06:00:00;4533.76;1094.60299999;225.021;146.304;15877.746;-9878.058
NE;NORDESTE;2026-03-27 07:00:00;2639.36299999;602.726;12285.59899999;7562.522;12764.532;10325.678
N;NORTE;2026-03-27 07:00:00;8662.899;1096.46099999;2.484;550.845;7965.973;2346.71599999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 07:00:00;45146.392;8825.425;12698.822;17470.991;84141.63;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 07:00:00;27444.61299999;6031.96699999;229.58;8222.70599999;46107.96699999;-4179.101
S;SUL;2026-03-27 07:00:00;6399.517;1094.271;181.159;1134.918;17303.158;-8493.293
NE;NORDESTE;2026-03-27 08:00:00;2549.929;604.275;12021.21899999;8540.04199999;13387.62499999;10327.84
N;NORTE;2026-03-27 08:00:00;8279.716;1079.409;14.988;977.693;8193.11499999;2158.69099999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 08:00:00;42238.237;8625.54;12345.391;24308.585;87517.75;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 08:00:00;25018.154;5848.15099999;204.875;12269.542;47581.621;-4240.89899999
S;SUL;2026-03-27 08:00:00;6390.43799999;1093.705;104.309;2521.308;18355.392;-8245.632
NE;NORDESTE;2026-03-27 09:00:00;2549.729;582.415;9844.976;9595.552;13460.39299999;9112.279
N;NORTE;2026-03-27 09:00:00;8086.282;1073.71499999;3.927;1357.793;8316.515;2205.202
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 09:00:00;39806.281;8543.174;10132.507;29983.826;88465.79;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 09:00:00;23885.49999999;5799.07299999;197.413;15253.255;48429.709;-3294.468
S;SUL;2026-03-27 09:00:00;5284.76999999;1087.971;86.191;3777.226;18259.17099999;-8023.013
NE;NORDESTE;2026-03-27 10:00:00;2654.2;580.576;7634.859;10175.27399999;13590.857;7454.052
N;NORTE;2026-03-27 10:00:00;8112.77699999;1071.926;5.461;1764.836;8433.587;2521.413
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 10:00:00;39883.995;8511.24;7868.331;33998.249;90261.82;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 10:00:00;24455.887;5802.249;152.497;17384.53799999;49657.888;-1862.717
S;SUL;2026-03-27 10:00:00;4661.131;1056.489;75.514;4673.601;18579.483;-8112.748
NE;NORDESTE;2026-03-27 11:00:00;2650.324;562.802;7186.34799999;10856.768;13690.262;7565.98
N;NORTE;2026-03-27 11:00:00;8086.897;1069.75999999;23.005;1930.743;8455.825;2654.58
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 11:00:00;39072.04;8487.311;7426.752;36791.491;91777.59;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 11:00:00;24383.50999999;5801.93099999;127.683;18854.653;50664.25599999;-1496.47899999
S;SUL;2026-03-27 11:00:00;3951.30899999;1052.818;89.716;5149.327;18967.251;-8724.081
NE;NORDESTE;2026-03-27 12:00:00;2735.593;507.49699999;6724.268;10643.79099999;13404.20699999;7206.942
N;NORTE;2026-03-27 12:00:00;8204.176;1088.74699999;101.224;1959.493;8469.154;2884.48599999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 12:00:00;38670.755;8425.042;7037.583;36914.833;91048.21;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 12:00:00;24539.829;5796.036;114.101;19104.697;50704.011;-1149.348
S;SUL;2026-03-27 12:00:00;3191.157;1032.762;97.99;5206.852;18470.841;-8942.08
NE;NORDESTE;2026-03-27 13:00:00;2893.62;477.699;6348.144;9993.267;13537.625;6175.105
N;NORTE;2026-03-27 13:00:00;8988.27;1119.961;147.247;1722.595;8554.42399999;3423.649
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 13:00:00;43417.357;8448.634;6718.298;34643.82;93228.11;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 13:00:00;26123.782;5811.584;107.461;18085.827;51384.575;-1255.921
S;SUL;2026-03-27 13:00:00;5411.685;1039.38999999;115.446;4842.131;19751.485;-8342.833
NE;NORDESTE;2026-03-27 14:00:00;3278.532;469.495;5942.879;9639.43;13934.044;5396.29199999
N;NORTE;2026-03-27 14:00:00;9411.197;1129.977;84.593;1384.193;8804.315;3205.645
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 14:00:00;48723.694;8479.541;6248.874;30703.044;94155.15;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 14:00:00;28199.98799999;5817.07599999;76.668;15783.08299999;51428.96599999;-1552.15099999
S;SUL;2026-03-27 14:00:00;7833.977;1062.993;144.73399999;3896.338;19987.828;-7049.786
NE;NORDESTE;2026-03-27 15:00:00;3848.825;467.61799999;8155.60999999;8584.71999999;14600.617;6456.156
N;NORTE;2026-03-27 15:00:00;10113.879;1139.581;116.692;1119.026;8965.48;3523.69799999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 15:00:00;52098.461;9001.83;8538.647;25724.083;95363.02;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 15:00:00;30727.82599999;6296.013;47.882;13319.878;51893.453;-1501.85399999
S;SUL;2026-03-27 15:00:00;7407.931;1098.618;218.463;2700.45899999;19903.47099999;-8478.0
NE;NORDESTE;2026-03-27 16:00:00;4953.21099999;478.903;9728.397;5105.09;14781.899;5483.702
N;NORTE;2026-03-27 16:00:00;11834.522;1148.595;112.208;647.356;8958.00199999;4784.679
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 16:00:00;58816.703;9810.04;10205.87;17011.596;95844.21;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 16:00:00;33670.739;7087.228;54.673;9560.95599999;51864.543;-1490.947
S;SUL;2026-03-27 16:00:00;8358.231;1095.314;310.592;1698.194;20239.765;-8777.43399999
NE;NORDESTE;2026-03-27 17:00:00;6075.536;515.472;10314.063;841.672;14875.386;2871.357
N;NORTE;2026-03-27 17:00:00;15319.85999999;1147.978;148.50899999;225.394;8865.50899999;7976.232
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 17:00:00;69466.273;10435.648;10873.873;4820.946;95596.74;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 17:00:00;40528.087;7680.36399999;62.728;3125.064;51908.53;-512.287
S;SUL;2026-03-27 17:00:00;7542.78999999;1091.834;348.573;628.816;19947.315;-10335.302
NE;NORDESTE;2026-03-27 18:00:00;6502.902;528.513;11307.32199999;38.80899999;15329.382;3048.164
N;NORTE;2026-03-27 18:00:00;15737.914;1153.58699999;188.354;21.412;8864.84;8236.427
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 18:00:00;75694.753;10533.337;11896.915;191.232;98316.24;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 18:00:00;45465.805;7766.669;76.676;106.623;54175.163;-759.39
S;SUL;2026-03-27 18:00:00;7988.132;1084.568;324.563;24.388;19946.852;-10525.20099999
NE;NORDESTE;2026-03-27 19:00:00;6379.739;531.776;13374.646;5.789;15087.73;5204.22
N;NORTE;2026-03-27 19:00:00;15803.246;1158.01;129.739;0.535;9071.83399999;8019.696
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 19:00:00;75259.766;10552.126;14014.786;17.881;99844.56;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 19:00:00;43970.32;7776.19;119.83;10.557;54963.104;-3086.207
S;SUL;2026-03-27 19:00:00;9106.46099999;1086.15;390.571;1.0;20721.891;-10137.709
NE;NORDESTE;2026-03-27 20:00:00;6093.871;519.83899999;15650.186;0.0;15123.319;7140.577
N;NORTE;2026-03-27 20:00:00;14929.09099999;1162.267;92.32;0.0;9198.63799999;6985.04
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 20:00:00;71487.258;10572.229;16345.688;1.0;98406.18;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 20:00:00;41900.321;7789.738;183.991;0.0;53996.992;-4122.942
S;SUL;2026-03-27 20:00:00;8563.97499999;1100.385;419.191;1.0;20087.22599999;-10002.67499999
NE;NORDESTE;2026-03-27 21:00:00;5736.36999999;490.754;15609.774;0.0;15320.46899999;6516.429
N;NORTE;2026-03-27 21:00:00;14720.098;1161.73499999;133.755;0.0;9312.749;6702.839
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 21:00:00;70166.034;10564.282;16429.884;1.0;97161.2;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 21:00:00;41698.865;7789.751;207.812;0.0;52883.538;-3187.11
S;SUL;2026-03-27 21:00:00;8010.701;1122.04199999;478.543;1.0;19644.444;-10032.158
NE;NORDESTE;2026-03-27 22:00:00;5460.12299999;515.759;15433.566;0.0;15406.427;6003.021
N;NORTE;2026-03-27 22:00:00;15176.256;1164.942;127.146;0.0;9385.899;7082.445
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 22:00:00;67704.742;10612.158;16266.402;1.0;94584.3;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 22:00:00;40039.86099999;7793.074;210.439;0.0;50776.798;-2733.424
S;SUL;2026-03-27 22:00:00;7028.502;1138.383;495.251;1.0;19015.178;-10352.042
NE;NORDESTE;2026-03-27 23:00:00;4910.517;528.383;15274.387;0.0;15078.327;5634.95999999
N;NORTE;2026-03-27 23:00:00;15202.912;1163.75999999;200.826;0.0;9332.527;7234.971
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-27 23:00:00;63954.806;10617.08;16188.453;1.0;90761.34;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-27 23:00:00;38125.599;7804.551;203.64;0.0;48347.26;-2213.47
S;SUL;2026-03-27 23:00:00;5715.778;1120.386;509.6;1.0;18003.22499999;-10656.46099999
NE;NORDESTE;2026-03-28 00:00:00;4220.045;555.33999999;15188.398;0.0;14553.575;5410.20799999
N;NORTE;2026-03-28 00:00:00;15049.1;1164.321;210.998;0.0;9119.269;7305.15
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-28 00:00:00;59506.606;10611.097;16024.939;1.0;86143.64;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-28 00:00:00;35203.026;7792.302;207.942;0.0;45596.049;-2392.779
S;SUL;2026-03-28 00:00:00;5034.435;1099.134;417.601;1.0;16874.749;-10322.579
NE;NORDESTE;2026-03-28 01:00:00;4097.527;573.09999999;15547.79499999;0.0;14088.30599999;6130.116
N;NORTE;2026-03-28 01:00:00;14418.382;1167.219;155.624;0.0;8884.105;6857.12
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-28 01:00:00;55272.099;10572.17;16214.448;1.0;82059.72;0.0
SE;SUDESTE/CENTRO-OESTE;2026-03-28 01:00:00;32048.27899999;7734.12099999;203.283;0.0;43188.49699999;-3202.814
S;SUL;2026-03-28 01:00:00;4707.911;1097.73;307.74599999;1.0;15898.809;-9784.422
NE;NORDESTE;2026-03-28 02:00:00;3862.669;571.965;15712.772;0.0;13711.628;6435.778
N;NORTE;2026-03-28 02:00:00;14038.101;1169.9;159.37799999;0.0;8690.714;6676.665
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-28 02:00:00;52169.388;10578.481;16382.602;1.0;78899.33;232.14
SE;SUDESTE/CENTRO-OESTE;2026-03-28 02:00:00;30076.096;7722.70099999;193.04;0.0;41337.377;-3345.53999999
S;SUL;2026-03-28 02:00:00;4192.522;1113.915;317.412;1.0;15159.614;-9534.765
NE;NORDESTE;2026-03-28 03:00:00;3832.667;572.45499999;15455.017;0.0;13352.049;6508.08999999
N;NORTE;2026-03-28 03:00:00;13737.854;1163.403;114.696;0.0;8450.58399999;6565.369
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-28 03:00:00;50847.671;10592.048;16106.181;1.0;76989.7;557.2
SE;SUDESTE/CENTRO-OESTE;2026-03-28 03:00:00;29749.514;7741.756;214.432;0.0;40447.975;-2742.27299999
S;SUL;2026-03-28 03:00:00;3527.636;1114.434;322.036;1.0;14739.094;-9773.98799999
NE;NORDESTE;2026-03-28 04:00:00;3572.07;568.86899999;15004.162;5.398;13199.177;5951.322
N;NORTE;2026-03-28 04:00:00;13699.601;1145.89399999;49.78;0.0;8321.909;6573.366
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-28 04:00:00;50569.088;10578.362;15597.401;12.963;76204.83;552.98
SE;SUDESTE/CENTRO-OESTE;2026-03-28 04:00:00;30672.916;7741.33499999;217.072;6.565;40144.891;-1507.003
S;SUL;2026-03-28 04:00:00;2624.501;1122.264;326.387;1.0;14538.856;-10464.704
NE;NORDESTE;2026-03-28 05:00:00;3254.104;561.221;13202.55099999;192.16399999;12809.85799999;4400.182
N;NORTE;2026-03-28 05:00:00;14346.406;1125.895;68.782;6.072;8238.55699999;7308.598
SIN;SISTEMA INTERLIGADO NACIONAL;2026-03-28 05:00:00;52054.388;10282.482;13860.935;237.184;76027.79;407.2
SE;SUDESTE/CENTRO-OESTE;2026-03-28 05:00:00;31707.571;7482.829;223.9;37.948;40420.159;-967.91099999
S;SUL;2026-03-28 05:00:00;2746.30699999;1112.537;365.702;1.0;14559.216;-10333.67
NE;NORDESTE;2026-03-28 06:00:00;3056.739;529.10899999;12557.156;2934.933;12130.07999999;6947.857
N;NORTE;2026-03-28 06:00:00;13452.73999999;921.276;122.042;156.59;7944.01999999;6708.628
